timestamp,count,__name__,exported_tier,instance,job,strategy,tier
1786677077.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677082.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677087.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677092.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677097.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677102.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677107.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677112.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677117.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677122.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677127.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677132.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677137.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677142.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677147.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677152.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677157.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677162.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677167.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677172.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677177.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677182.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677187.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677192.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677197.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677202.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677207.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677212.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677217.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677222.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677227.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677232.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677237.264,556,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677242.264,568,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677247.264,580,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677252.264,600,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677257.264,618,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677262.264,635,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677267.264,649,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677272.264,650,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677277.264,659,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677282.264,668,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677287.264,683,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677292.264,692,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677297.264,705,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677302.264,722,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677307.264,724,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677312.264,742,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677317.264,755,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677322.264,761,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677327.264,775,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677332.264,779,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677337.264,791,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677342.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677347.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677352.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677357.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677362.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677367.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677372.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677377.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677382.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677387.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677392.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677397.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677402.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677407.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677412.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677417.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677422.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677427.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677432.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677437.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677442.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786677447.264,797,routing_decisions_total,balanced,gateway:8000,gateway-service,ml_router,gateway
1786676197.264,5,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676202.264,74,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676207.264,132,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676212.264,196,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676217.264,261,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676222.264,320,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676227.264,372,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676232.264,380,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676237.264,461,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676242.264,533,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676247.264,613,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676252.264,674,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676257.264,741,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676262.264,792,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676267.264,807,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676272.264,900,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676277.264,985,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676282.264,1079,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676287.264,1144,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676292.264,1201,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676297.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676302.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676307.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676312.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676317.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676322.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676327.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676332.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676337.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676342.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676347.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676352.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676357.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676362.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676367.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676372.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676377.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676382.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676387.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676392.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676397.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676402.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676407.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676412.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676417.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676422.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676427.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676432.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676437.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676442.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676447.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676452.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676457.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676462.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676467.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
1786676472.264,1259,routing_decisions_total,fast,gateway:8000,gateway-service,ml_router,gateway
