timestamp,latency_ms_p50,tier
1786999061.075,7.631578947368421,heavy
1786999066.075,7.638888888888888,heavy
1786999071.075,7.7941176470588225,heavy
1786999076.075,7.777777777777778,heavy
1786999081.075,7.777777777777777,heavy
1786999086.075,7.7941176470588225,heavy
1786999091.075,7.7941176470588225,heavy
1786999096.075,7.7941176470588225,heavy
1786999101.075,7.9411764705882355,heavy
1786999106.075,8.166666666666666,heavy
1786999111.075,8.166666666666668,heavy
1786999116.075,8.166666666666666,heavy
1786999121.075,8.125,heavy
1786999126.075,7.9411764705882355,heavy
1786999131.075,7.96875,heavy
1786999136.075,8.214285714285715,heavy
1786999141.075,8.214285714285715,heavy
1786999146.075,8.26923076923077,heavy
1786999151.075,8.076923076923077,heavy
1786999156.075,7.857142857142857,heavy
1786999161.075,7.666666666666666,heavy
1786999166.075,7.678571428571429,heavy
1786999171.075,7.692307692307692,heavy
1786999176.075,7.6923076923076925,heavy
1786999181.075,7.708333333333333,heavy
1786999186.075,7.708333333333333,heavy
1786999191.075,7.5,heavy
1786999196.075,7.5,heavy
1786999201.075,7.5,heavy
1786999206.075,7.5,heavy
1786999211.075,7.5,heavy
1786999216.075,7.5,heavy
1786999221.075,7.5,heavy
1786999226.075,7.5,heavy
1786999231.075,7.5,heavy
1786999236.075,7.5,heavy
1786999241.075,7.884615384615384,heavy
1786999246.075,7.857142857142858,heavy
1786999251.075,7.857142857142857,heavy
1786999256.075,7.833333333333334,heavy
1786999261.075,7.833333333333333,heavy
1786999266.075,7.8125,heavy
1786999271.075,7.777777777777777,heavy
1786999276.075,7.794117647058823,heavy
1786999281.075,7.777777777777778,heavy
1786999286.075,7.941176470588235,heavy
1786999291.075,7.96875,heavy
1786999296.075,7.794117647058823,heavy
1786999301.075,7.794117647058823,heavy
1786999306.075,7.9411764705882355,heavy
1786999311.075,7.941176470588235,heavy
1786999316.075,7.96875,heavy
1786999321.075,7.96875,heavy
1786999326.075,7.96875,heavy
1786999331.075,8.125,heavy
1786999336.075,8.333333333333332,heavy
1786999341.075,8.166666666666668,heavy
1786999346.075,8.333333333333334,heavy
1786999351.075,8.125,heavy
1786999356.075,8.125,heavy
1786999361.075,7.96875,heavy
1786999366.075,7.96875,heavy
1786999371.075,7.96875,heavy
1786999376.075,7.96875,heavy
1786999381.075,8.392857142857142,heavy
1786999386.075,8.214285714285715,heavy
1786999391.075,8.076923076923077,heavy
1786999396.075,8.125,heavy
1786999401.075,7.954545454545455,heavy
1786999406.075,8.055555555555555,heavy
1786999411.075,8.214285714285715,heavy
1786999416.075,8.333333333333332,heavy
1786999421.075,8.75,heavy
1786999426.075,9.166666666666668,heavy
1786999431.075,13.75,heavy
1786999436.075,7.5,heavy
1786999441.075,NaN,heavy
1786999446.075,NaN,heavy
1786999451.075,NaN,heavy
1786999456.075,NaN,heavy
1786999461.075,NaN,heavy
1786999466.075,NaN,heavy
1786999471.075,NaN,heavy
1786999476.075,NaN,heavy
1786999481.075,NaN,heavy
1786999486.075,NaN,heavy
1786999491.075,NaN,heavy
1786999496.075,NaN,heavy
1786999501.075,NaN,heavy
1786999506.075,NaN,heavy
1786999511.075,NaN,heavy
1786999516.075,NaN,heavy
1786999521.075,NaN,heavy
1786999526.075,NaN,heavy
1786999531.075,NaN,heavy
1786999536.075,NaN,heavy
1786999541.075,NaN,heavy
1786999546.075,NaN,heavy
1786999551.075,NaN,heavy
1786999556.075,NaN,heavy
1786999561.075,NaN,heavy
1786999566.075,NaN,heavy
1786999571.075,NaN,heavy
1786999576.075,NaN,heavy
1786999581.075,NaN,heavy
1786999586.075,NaN,heavy
1786999591.075,NaN,heavy
1786999596.075,NaN,heavy
1786999601.075,NaN,heavy
1786999606.075,NaN,heavy
1786999611.075,NaN,heavy
1786999616.075,NaN,heavy
1786999621.075,NaN,heavy
1786999626.075,NaN,heavy
1786999631.075,NaN,heavy
1786999636.075,NaN,heavy
1786999641.075,NaN,heavy
1786999646.075,NaN,heavy
1786999651.075,NaN,heavy
1786999656.075,NaN,heavy
1786999661.075,NaN,heavy
1786999666.075,NaN,heavy
1786999671.075,NaN,heavy
1786999676.075,NaN,heavy
1786999681.075,NaN,heavy
1786999686.075,NaN,heavy
1786999691.075,NaN,heavy
1786999696.075,NaN,heavy
1786999701.075,NaN,heavy
1786999706.075,NaN,heavy
1786999711.075,NaN,heavy
1786999716.075,NaN,heavy
1786999721.075,NaN,heavy
1786999726.075,NaN,heavy
1786999731.075,NaN,heavy
1786999736.075,NaN,heavy
1786999741.075,NaN,heavy
1786999746.075,NaN,heavy
1786999751.075,NaN,heavy
1786999756.075,NaN,heavy
1786999761.075,NaN,heavy
1786999766.075,NaN,heavy
1786999771.075,NaN,heavy
1786999776.075,NaN,heavy
1786999781.075,NaN,heavy
1786999786.075,NaN,heavy
1786999791.075,NaN,heavy
1786999796.075,NaN,heavy
1786999801.075,NaN,heavy
1786999806.075,NaN,heavy
1786999811.075,NaN,heavy
1786999816.075,NaN,heavy
1786999821.075,NaN,heavy
1786999826.075,NaN,heavy
1786999831.075,NaN,heavy
1786999836.075,NaN,heavy
1786999841.075,NaN,heavy
1786999846.075,NaN,heavy
1786999851.075,NaN,heavy
1786999856.075,NaN,heavy
1786999861.075,NaN,heavy
1786999866.075,NaN,heavy
1786999871.075,NaN,heavy
1786999876.075,NaN,heavy
1786999881.075,NaN,heavy
1786999886.075,NaN,heavy
1786999891.075,NaN,heavy
1786999896.075,NaN,heavy
1786999901.075,NaN,heavy
1786999906.075,NaN,heavy
1786999911.075,NaN,heavy
1786999916.075,NaN,heavy
1786999921.075,NaN,heavy
1786999926.075,NaN,heavy
1786999931.075,NaN,heavy
1786999936.075,NaN,heavy
1786999941.075,NaN,heavy
1786999946.075,NaN,heavy
1786999951.075,NaN,heavy
1786999956.075,NaN,heavy
1786999961.075,NaN,heavy
1786999966.075,NaN,heavy
1786999971.075,NaN,heavy
1786999976.075,NaN,heavy
1786999981.075,NaN,heavy
1786999986.075,NaN,heavy
1786999991.075,NaN,heavy
1786999996.075,NaN,heavy
1787000001.075,NaN,heavy
1787000006.075,NaN,heavy
1787000011.075,NaN,heavy
1787000016.075,NaN,heavy
1787000021.075,NaN,heavy
1787000026.075,NaN,heavy
1787000031.075,NaN,heavy
1787000036.075,NaN,heavy
1787000041.075,NaN,heavy
1787000046.075,NaN,heavy
1787000051.075,NaN,heavy
1787000056.075,NaN,heavy
1787000061.075,NaN,heavy
1787000066.075,NaN,heavy
1787000071.075,NaN,heavy
1787000076.075,NaN,heavy
1787000081.075,NaN,heavy
1787000086.075,NaN,heavy
1787000091.075,NaN,heavy
1787000096.075,NaN,heavy
1787000101.075,NaN,heavy
1787000106.075,NaN,heavy
1787000111.075,NaN,heavy
1787000116.075,NaN,heavy
1787000121.075,NaN,heavy
1787000126.075,NaN,heavy
1787000131.075,NaN,heavy
1787000136.075,NaN,heavy
1787000141.075,NaN,heavy
1787000146.075,NaN,heavy
1787000151.075,NaN,heavy
1787000156.075,NaN,heavy
1787000161.075,NaN,heavy
1787000166.075,NaN,heavy
1787000171.075,NaN,heavy
1787000176.075,NaN,heavy
1787000181.075,NaN,heavy
1787000186.075,NaN,heavy
1787000191.075,NaN,heavy
1787000196.075,NaN,heavy
1787000201.075,NaN,heavy
1787000206.075,NaN,heavy
1787000211.075,NaN,heavy
1787000216.075,NaN,heavy
1787000221.075,NaN,heavy
1787000226.075,NaN,heavy
1787000231.075,NaN,heavy
1787000236.075,NaN,heavy
1787000241.075,NaN,heavy
1787000246.075,NaN,heavy
1787000251.075,NaN,heavy
1787000256.075,NaN,heavy
1787000261.075,NaN,heavy
1787000266.075,NaN,heavy
1787000271.075,NaN,heavy
1787000276.075,NaN,heavy
1787000281.075,NaN,heavy
1787000286.075,NaN,heavy
1787000291.075,NaN,heavy
1787000296.075,NaN,heavy
1787000301.075,NaN,heavy
1787000306.075,NaN,heavy
1787000311.075,NaN,heavy
1787000316.075,NaN,heavy
1787000321.075,NaN,heavy
1787000326.075,NaN,heavy
1787000331.075,NaN,heavy
1787000336.075,NaN,heavy
1787000341.075,NaN,heavy
1787000346.075,NaN,heavy
1787000351.075,NaN,heavy
1787000356.075,NaN,heavy
1787000361.075,NaN,heavy
1787000366.075,NaN,heavy
1787000371.075,NaN,heavy
1787000376.075,NaN,heavy
1787000381.075,NaN,heavy
1787000386.075,NaN,heavy
1787000391.075,NaN,heavy
1787000396.075,NaN,heavy
1787000401.075,NaN,heavy
1787000406.075,NaN,heavy
1787000411.075,NaN,heavy
1787000416.075,NaN,heavy
1787000421.075,NaN,heavy
1787000426.075,NaN,heavy
1787000431.075,NaN,heavy
1787000436.075,NaN,heavy
1787000441.075,NaN,heavy
1787000446.075,NaN,heavy
1787000451.075,NaN,heavy
1787000456.075,NaN,heavy
1787000461.075,NaN,heavy
1787000466.075,NaN,heavy
1787000471.075,NaN,heavy
1787000476.075,NaN,heavy
1787000481.075,NaN,heavy
1787000486.075,NaN,heavy
1787000491.075,NaN,heavy
1787000496.075,NaN,heavy
1787000501.075,NaN,heavy
1787000506.075,NaN,heavy
1787000511.075,NaN,heavy
1787000516.075,NaN,heavy
1787000521.075,NaN,heavy
1787000526.075,NaN,heavy
1787000531.075,NaN,heavy
1787000536.075,NaN,heavy
1787000541.075,NaN,heavy
1787000546.075,NaN,heavy
1787000551.075,NaN,heavy
1787000556.075,NaN,heavy
1787000561.075,NaN,heavy
1787000566.075,NaN,heavy
1787000571.075,NaN,heavy
1787000576.075,NaN,heavy
1787000581.075,NaN,heavy
1787000586.075,NaN,heavy
1787000591.075,NaN,heavy
1787000596.075,NaN,heavy
1787000601.075,NaN,heavy
1787000606.075,NaN,heavy
1787000611.075,NaN,heavy
1787000616.075,NaN,heavy
1787000621.075,NaN,heavy
1787000626.075,NaN,heavy
1787000631.075,NaN,heavy
1787000636.075,NaN,heavy
1787000641.075,NaN,heavy
1787000646.075,NaN,heavy
1787000651.075,NaN,heavy
1787000656.075,NaN,heavy
1787000661.075,NaN,heavy
1787000666.075,NaN,heavy
1787000671.075,NaN,heavy
1787000676.075,NaN,heavy
1787000681.075,NaN,heavy
1787000686.075,NaN,heavy
1787000691.075,NaN,heavy
1787000696.075,NaN,heavy
1787000701.075,NaN,heavy
1787000706.075,NaN,heavy
1787000711.075,NaN,heavy
1787000716.075,NaN,heavy
1787000721.075,NaN,heavy
1787000726.075,NaN,heavy
1787000731.075,NaN,heavy
1787000736.075,NaN,heavy
1787000741.075,NaN,heavy
1787000746.075,NaN,heavy
1787000751.075,NaN,heavy
1787000756.075,NaN,heavy
1787000761.075,NaN,heavy
1787000766.075,NaN,heavy
1787000771.075,NaN,heavy
1787000776.075,NaN,heavy
1787000781.075,NaN,heavy
1787000786.075,NaN,heavy
1787000791.075,NaN,heavy
1787000796.075,NaN,heavy
1787000801.075,NaN,heavy
1787000806.075,NaN,heavy
1787000811.075,NaN,heavy
1787000816.075,NaN,heavy
1787000821.075,NaN,heavy
1787000826.075,NaN,heavy
1787000831.075,NaN,heavy
1787000836.075,NaN,heavy
1787000841.075,NaN,heavy
1787000846.075,NaN,heavy
1787000851.075,NaN,heavy
1787000856.075,NaN,heavy
1787000861.075,NaN,heavy
1787000866.075,NaN,heavy
1787000871.075,NaN,heavy
1787000876.075,NaN,heavy
1787000881.075,NaN,heavy
1787000886.075,NaN,heavy
1787000891.075,NaN,heavy
1787000896.075,NaN,heavy
1787000901.075,NaN,heavy
1787000906.075,NaN,heavy
1787000911.075,NaN,heavy
1787002231.075,8.125,heavy
1787002236.075,8.125,heavy
1787002241.075,8.125,heavy
1787002246.075,8.125,heavy
1787002251.075,8.125,heavy
1787002256.075,8.125,heavy
1787002261.075,8.125,heavy
1787002266.075,8.125,heavy
1787002271.075,8.125,heavy
1787002276.075,8.125,heavy
1787002281.075,8.125,heavy
1787002286.075,NaN,heavy
1787002291.075,NaN,heavy
1787002296.075,NaN,heavy
1787002301.075,NaN,heavy
1787002306.075,NaN,heavy
1787002311.075,NaN,heavy
1787002316.075,NaN,heavy
1787002321.075,NaN,heavy
1787002326.075,NaN,heavy
1787002331.075,NaN,heavy
1787002336.075,NaN,heavy
1787002341.075,NaN,heavy
1787002346.075,NaN,heavy
1787002351.075,NaN,heavy
1787002356.075,NaN,heavy
1787002361.075,NaN,heavy
1787002366.075,NaN,heavy
1787002371.075,NaN,heavy
1787002376.075,NaN,heavy
1787002381.075,NaN,heavy
1787002386.075,NaN,heavy
1787002391.075,NaN,heavy
1787002396.075,NaN,heavy
1787002401.075,NaN,heavy
1787002406.075,NaN,heavy
1787002411.075,NaN,heavy
1787002416.075,NaN,heavy
1787002421.075,NaN,heavy
1787002426.075,NaN,heavy
1787002431.075,NaN,heavy
1787002436.075,NaN,heavy
1787002441.075,NaN,heavy
1787002446.075,NaN,heavy
1787002451.075,NaN,heavy
1787002456.075,NaN,heavy
1787002461.075,NaN,heavy
1787002466.075,NaN,heavy
1787002471.075,NaN,heavy
1787002476.075,NaN,heavy
1787002481.075,9.166666666666666,heavy
1787002486.075,8.75,heavy
1787002491.075,8.529411764705882,heavy
1787002496.075,8.26086956521739,heavy
1787002501.075,8.333333333333334,heavy
1787002506.075,8.472222222222221,heavy
1787002511.075,8.525641025641026,heavy
1787002516.075,8.508771929824562,heavy
1787002521.075,8.547297297297298,heavy
1787002526.075,8.522727272727273,heavy
1787002531.075,8.522727272727273,heavy
1787002536.075,8.483870967741936,heavy
1787002541.075,8.53448275862069,heavy
1787002546.075,8.54054054054054,heavy
1787002551.075,8.550531914893618,heavy
1787002556.075,8.545673076923077,heavy
1787002561.075,8.452830188679245,heavy
1787002566.075,8.471337579617835,heavy
1787002571.075,8.393895348837209,heavy
1787002576.075,8.385989010989011,heavy
1787002581.075,8.333333333333334,heavy
1787002586.075,8.314121037463977,heavy
1787002591.075,8.320433436532507,heavy
1787002596.075,8.277591973244148,heavy
1787002601.075,8.27127659574468,heavy
1787002606.075,8.278985507246377,heavy
1787002611.075,8.263052208835342,heavy
1787002616.075,8.27956989247312,heavy
1787002621.075,8.14516129032258,heavy
1787002626.075,8.355263157894736,heavy
1787002631.075,8.406593406593407,heavy
1787002636.075,8.506944444444445,heavy
1787002641.075,8.733766233766234,heavy
1787002646.075,8.543956043956044,heavy
1787002651.075,8.53932584269663,heavy
1787002656.075,8.590425531914894,heavy
1787002661.075,8.56132075471698,heavy
1787002666.075,8.583333333333334,heavy
1787002671.075,8.532608695652174,heavy
1787002676.075,8.60236220472441,heavy
1787002681.075,8.418367346938776,heavy
1787002686.075,8.315602836879432,heavy
1787002691.075,8.4251968503937,heavy
1787002696.075,8.248031496062993,heavy
1787002701.075,8.29059829059829,heavy
1787002706.075,8.26,heavy
1787002711.075,8.191056910569106,heavy
1787002716.075,8.175675675675675,heavy
1787002721.075,8.089430894308943,heavy
1787002726.075,8.149606299212598,heavy
1787002731.075,8.098591549295774,heavy
1787002736.075,8.234126984126984,heavy
1787002741.075,8.303571428571429,heavy
1787002746.075,8.258064516129032,heavy
1787002751.075,8.311258278145695,heavy
1787002756.075,8.27683615819209,heavy
1787002761.075,8.333333333333334,heavy
1787002766.075,8.424170616113743,heavy
1787002771.075,8.429203539823009,heavy
1787002776.075,8.467741935483872,heavy
1787002781.075,8.416289592760181,heavy
1787002786.075,8.4625,heavy
1787002791.075,8.423076923076923,heavy
1787002796.075,8.393854748603351,heavy
1787002801.075,8.403614457831326,heavy
1787002806.075,8.418674698795181,heavy
1787002811.075,8.521897810218977,heavy
1787002816.075,8.516260162601625,heavy
1787002821.075,8.440366972477065,heavy
1787002826.075,8.449074074074074,heavy
1787002831.075,8.519417475728154,heavy
1787002836.075,8.682795698924732,heavy
1787002841.075,8.886138613861387,heavy
1787002846.075,8.904761904761905,heavy
1787002851.075,8.891509433962264,heavy
1787002856.075,9.127358490566039,heavy
1787002861.075,9.152173913043478,heavy
1787002866.075,9.256198347107437,heavy
1787002871.075,9.221014492753625,heavy
1787002876.075,9.370078740157481,heavy
1787002881.075,9.384920634920634,heavy
1787002886.075,9.407894736842106,heavy
1787002891.075,9.51530612244898,heavy
1787002896.075,9.418604651162791,heavy
1787002901.075,9.473684210526317,heavy
1787002906.075,9.673913043478262,heavy
1787002911.075,9.435483870967742,heavy
1787002916.075,9.438775510204081,heavy
1787002921.075,9.1875,heavy
1787002926.075,9.23913043478261,heavy
1787002931.075,8.59375,heavy
1787002936.075,NaN,heavy
1787002941.075,NaN,heavy
1787002946.075,NaN,heavy
1787002951.075,NaN,heavy
1787002956.075,NaN,heavy
1787002961.075,NaN,heavy
1787002966.075,NaN,heavy
1787002971.075,NaN,heavy
1787002976.075,NaN,heavy
1787002981.075,NaN,heavy
1787002986.075,NaN,heavy
1787002991.075,NaN,heavy
1787002996.075,NaN,heavy
1787003001.075,NaN,heavy
1787003006.075,NaN,heavy
1787003011.075,NaN,heavy
1787003016.075,NaN,heavy
1787003021.075,NaN,heavy
1787003026.075,NaN,heavy
1787003031.075,NaN,heavy
1787003036.075,NaN,heavy
1787003041.075,NaN,heavy
1787003046.075,NaN,heavy
1787003051.075,NaN,heavy
1787003056.075,NaN,heavy
1787003061.075,NaN,heavy
1787003066.075,NaN,heavy
1787003071.075,NaN,heavy
1787003076.075,NaN,heavy
1787003081.075,NaN,heavy
1787003086.075,NaN,heavy
1787003091.075,NaN,heavy
1787003096.075,NaN,heavy
1787003101.075,NaN,heavy
1787003106.075,NaN,heavy
1787003111.075,NaN,heavy
1787003116.075,NaN,heavy
1787003121.075,NaN,heavy
1787003126.075,NaN,heavy
1787003131.075,NaN,heavy
1787003136.075,NaN,heavy
1787003141.075,NaN,heavy
1787003146.075,NaN,heavy
1787003151.075,NaN,heavy
1787003156.075,NaN,heavy
1787003161.075,NaN,heavy
1787003166.075,NaN,heavy
1787003171.075,NaN,heavy
1787003176.075,NaN,heavy
1787003181.075,NaN,heavy
1787003186.075,NaN,heavy
1787003191.075,NaN,heavy
1787003196.075,NaN,heavy
1787003201.075,NaN,heavy
1787003206.075,NaN,heavy
1787003211.075,NaN,heavy
1787003216.075,NaN,heavy
1787003221.075,NaN,heavy
1787003226.075,NaN,heavy
1787003231.075,NaN,heavy
1787003236.075,NaN,heavy
1787003241.075,NaN,heavy
1787003246.075,NaN,heavy
1787003251.075,NaN,heavy
1787003256.075,NaN,heavy
1787003261.075,NaN,heavy
1787003266.075,NaN,heavy
1787003271.075,NaN,heavy
1787003276.075,NaN,heavy
1787003281.075,NaN,heavy
1787003286.075,NaN,heavy
1787003291.075,NaN,heavy
1787003296.075,NaN,heavy
1787003301.075,NaN,heavy
1787003306.075,NaN,heavy
1787003311.075,NaN,heavy
1787003316.075,NaN,heavy
1787003321.075,NaN,heavy
1787003326.075,NaN,heavy
1787003331.075,NaN,heavy
1787003336.075,NaN,heavy
1787003341.075,NaN,heavy
1787003346.075,13.749999999999998,heavy
1787003351.075,8.409090909090908,heavy
1787003356.075,8.289473684210527,heavy
1787003361.075,8.148148148148149,heavy
1787003366.075,8.387096774193548,heavy
1787003371.075,8.378378378378379,heavy
1787003376.075,8.293502649128689,heavy
1787003381.075,8.166082838782115,heavy
1787003386.075,8.099062551917447,heavy
1787003391.075,8.047700298720116,heavy
1787003396.075,8.197453349290377,heavy
1787003401.075,8.19331696542007,heavy
1787003406.075,8.115763546798028,heavy
1787003411.075,8.130841121495326,heavy
1787003416.075,8.156682027649769,heavy
1787003421.075,8.098859315589355,heavy
1787003426.075,8.092948717948719,heavy
1787003431.075,8.079019073569482,heavy
1787003436.075,8.075060532687651,heavy
1787003441.075,8.10344827586207,heavy
1787003446.075,8.126506024096386,heavy
1787003451.075,8.07741116751269,heavy
1787003456.075,8.065642458100559,heavy
1787003461.075,8.097014925373134,heavy
1787003466.075,8.079937304075235,heavy
1787003471.075,8.07258064516129,heavy
1787003476.075,8.091603053435115,heavy
1787003481.075,8.091787439613526,heavy
1787003486.075,8.168789808917198,heavy
1787003491.075,8.490099009900991,heavy
1787003496.075,8.47972972972973,heavy
1787003501.075,8.768656716417912,heavy
1787003506.075,8.703703703703702,heavy
1787003511.075,8.708791208791208,heavy
1787003516.075,8.72159090909091,heavy
1787003521.075,8.736842105263158,heavy
1787003526.075,8.698979591836736,heavy
1787003531.075,8.628318584070795,heavy
1787003536.075,8.568548387096774,heavy
1787003541.075,8.489583333333332,heavy
1787003546.075,8.356643356643357,heavy
1787003551.075,8.4251968503937,heavy
1787003556.075,8.272357723577237,heavy
1787003561.075,8.217391304347826,heavy
1787003566.075,8.147321428571429,heavy
1787003571.075,8.14655172413793,heavy
1787003576.075,8.085585585585585,heavy
1787003581.075,8.088235294117647,heavy
1787003586.075,8.104166666666668,heavy
1787003591.075,8.082706766917294,heavy
1787003596.075,8.094262295081966,heavy
1787003601.075,8.041044776119403,heavy
1787003606.075,8.191489361702128,heavy
1787003611.075,8.11320754716981,heavy
1787003616.075,8.152866242038217,heavy
1787003621.075,8.162650602409638,heavy
1787003626.075,8.158602150537634,heavy
1787003631.075,8.214285714285715,heavy
1787003636.075,8.267441860465116,heavy
1787003641.075,8.244444444444444,heavy
1787003646.075,8.258928571428571,heavy
1787003651.075,8.227699530516432,heavy
1787003656.075,8.278061224489797,heavy
1787003661.075,8.178191489361701,heavy
1787003666.075,8.323353293413174,heavy
1787003671.075,8.293413173652695,heavy
1787003676.075,8.311688311688311,heavy
1787003681.075,8.400735294117647,heavy
1787003686.075,8.516949152542374,heavy
1787003691.075,8.577586206896552,heavy
1787003696.075,8.8,heavy
1787003701.075,9.147727272727273,heavy
1787003706.075,9.21875,heavy
1787003711.075,9.191176470588236,heavy
1787003716.075,9.215686274509803,heavy
1787003721.075,9.27570093457944,heavy
1787003726.075,9.444444444444445,heavy
1787003731.075,9.679487179487179,heavy
1787003736.075,9.7,heavy
1787003741.075,9.7265625,heavy
1787003746.075,9.669421487603305,heavy
1787003751.075,9.70183486238532,heavy
